domain,item,current_status,verdict,authority_path,json_key_or_row_locator,sha256,last_verified,what_it_proves,what_it_does_not_prove,open_blocker,blocker_owner,internally_closable,external_input_required,competition_relevance,claim_ceiling,next_minimum_action
dyn,sim_12_S2_vector_scalar_ledger,VERIFIED,"Reviewer-2 独立复算修正后入账: |dH_vec|=1.43508 Nms, S2 成本 1.69 g",10_research/sim_12/momentum_ledger.md,"L30: |dH_vec|=1.43508 Nms(矢量,dv=0.037475 m/s),|H| 标量净变 +0.873 为另一口径'勿混用'; L50-51 闭合声明",77e34aff3e28fb223935b6ca1282cd8802ece20876db4cf39b95dec50d14625a,2026-08-27,"矢量外部角冲量与标量 |H| 变化已分列闭合(GS1 s2_vector_closure_max=2.2e-16);S3a θ=0 名义省 13x(3.0g vs ~40g, strategy_comparison_report.md L13/L20),有效域 θ<60deg",矢量 |dH_vec| 与标量 |H| 不得混用为同一量;θ>=60deg 预置收益归零甚至劣化,无,无,yes,no,高:冲量-动量解耦是论文级卖点,仅限已入账 16 例与名义 θ=0,引用时严格分行列(矢量/标量)
dyn,sim_12_strategy_feasibility,VERIFIED,SIM12_PHASE1_GATES_PASS (GS1/GS2/GS3),30_simulation/sim_12_strategy_feasibility/results/sim_12_gate_check.json,"$.gates.GS1 max_eps_H=3.849848861643484e-16; GS2 best_per_case A_low=S1,B_anchor=ABORT,C_transition=S3a_wheel_bias,D_extreme=ABORT; GS3 allowed/forbidden 清单",a416c13481119bbdc61764d518a1abebc159a78bbd78fac132803069713dacd8,2026-08-27,16 例策略证明集:最优捕获策略是 binding gate 的函数;B_anchor 中 S2 使 |J| 降(0.194 vs 0.338 Ns)但 |H| 标量升(冲量-动量解耦);REPEAT_CORE 在策略空间复现(碎片@3deg/s 四策略全不可行),flex 不入判据;GS3 禁止'momentum shaping always improves capture'等四条;S3b 预注册断言未入集,无(Phase1 冻结),无,yes,no,最高:策略选择主图(strategy_ladder)与核心论点,刚体+轮组/推力器账本;柔性策略结论禁止,无(维持冻结)
dyn,sim_13_physics_gated_embodied_grasping,HOLD,"环境 bootstrap PASS(2026-08-21, scope=SCENE_BOOTSTRAP_ONLY); 正式 V2 仍为 15/20 NC+5 dependency_hold,子模块显式声明不提升",30_simulation/sim_13_physics_gated_embodied_grasping/evidence/SIM13_ENVIRONMENT_BOOTSTRAP_GATE.json,$.gate_status=SIM13_ENVIRONMENT_BOOTSTRAP_PASS; $.scope; owner_ruling=AUTHORIZE_LOW_MEMORY_EXECUTION_WITH_BOUNDED_NATIVE_ATTEMPTS,c224853eabbd00c9c14c812922e3b2a7e406af43a81cf7ca6a307860a951466c,2026-08-27,sim_13 场景引导 bootstrap 通过;V4 运行时守卫/合成接触诊断在合成只读夹具上成立,"V4 证据为 synthetic contact,明确'不把 V2 正式 15/20 转为 19/20 或任何生产 PASS'(V4 ledger truth_guard);真实夹爪验证不存在",NC15/16/18/19/20 dependency_hold(五个后端工作单已注册),后端+Owner,no,yes,低-中:不得进比赛核心数字,source-only/synthetic PASS != current-system PASS,等后端工作单落地与父 Gate 重发
dyn,sim_14_m4_digital_prototype,HOLD,"诊断桥接全过(25/25,14/14,13/13)但 production_dynamics_gate=HOLD, contact/flexible=HOLD_NOT_IMPLEMENTED_NO_AUTHORITY",30_simulation/sim_14_m4_digital_prototype_grasping/evidence/SIM14_DYNAMICS_GRASPING_GATE.json,$.production_dynamics_gate; $.contact_physics_gate; $.flexible_body_gate,14fb22811df5a8fe843a06712a12ff35e476dc00e1150c038c3bf16c8253b4da,2026-08-27,M4->sim_14 有界诊断桥接与哈希链闭合,生产动力学/接触物理/柔体全未实现未授权,生产与接触实现,后端,no,yes,低,诊断桥接非生产能力,无比赛前置动作
dyn,sim_15_m5_geometry_gated,HOLD,"诊断门通过(8/8+6/6)但 physical_contact_gate=HOLD, 无 M5 权威回写",30_simulation/sim_15_m5_geometry_gated_grasping/evidence/SIM15_DIAGNOSTIC_GATE_V1.json,$.capture_envelope_gate=PASS_8_OF_8_DIAGNOSTIC; $.physical_contact_gate=HOLD; $.m5_physical_load_authority_upgraded=false,a5b1ea597793a98f8829184501c5dbb6300bc8479fde083edb249da00d4fc338,2026-08-27,M5 几何门控抓取诊断可复现闭合,物理接触门 HOLD;不写回 M5 权威,物理接触实现,后端,no,yes,低,诊断非物理负载权威,无比赛前置动作
dyn,unified_r2_pb00_pb03_current_system_evidence,PLANNED,"NO_CURRENT_SYSTEM_CREDIT_EVIDENCE: PB-00 仅诊断表征(no credit),PB-G1 HOLD,G1-04/05 未评估,DG2 未绑定",30_simulation/dynamics_control_prebind_r1/13_reports/CURRENT_STATE.md,"CURRENT_STATE.md 全文:'PB-00 ... 诊断数值检查通过,但由于 PB-G0-A 未通过,PB-G1 仍为 HOLD,不产生正式控制或机械发布信用';'下一合法动作是关闭 PB-G0-A ... 不是 NMPC/RL/VLA'",0c5319bc2c682d116f4aaffe9e30cbd4b5dc6ce77044e54ff6d7b507560fc683,2026-08-27,"确认审计问题答案:Unified R2 守恒与状态连续性(PB-00..PB-03)无任何当前系统信用级证据,仅有诊断性表征",不排除未来关闭;当前不得在任何比赛图表中宣称统一系统守恒已验证,PB-G0-A + DG1/DG2,Owner+动力学组,no,yes,"高(E-COMP-02,P1):决赛展示统一系统证据的缺口",UNKNOWN 不映射 EXECUTE;诊断不升级信用,最小动作:Owner 关闭 PB-G0-A;绑定 DG2 独立全状态守恒
embodied,camera_frame_contract,HOLD,HOLD_CAMERA_SELECTION_AND_CALIBRATION,20_engineering/F3R2_V5R_RAPID_MECHANICAL_CLOSURE_20260820/02_interfaces/SYSTEM_FRAME_TREE.yaml,"L87-L90 camera_optical_frame: parent=link6_frame, transform=TBD — MANUFACTURING OR FLIGHT AUTHORITY REQUIRED, status=HOLD_CAMERA_SELECTION_AND_CALIBRATION; L99-L102 CAMERA_KEEP_OUT=KEEP_OUT_ONLY_CAMERA_SELECTION_HOLD",71a9fffaa30a59bb5964949371fb0f9e5e1d61f94e99f38cead211ae89af51cf,2026-08-27,相机光学参考系已在接口树占位但变换为 TBD、选型与标定 HOLD,不证明感知接口可用或相机已选型,相机选型+标定（制造或飞行权威输入）,机械线/Owner,no,yes,感知链缺口的接口层证据,HOLD（无标定相机系）,Route-C 相机选型落地后回填变换
embodied,digital_body_method,LIMITED,METHOD_CONTRACT_READY_CANDIDATE_INSTANCE_PARTIAL,10_research/space_embodied_robotics/comp_prot_03_a3_g0_digital_body_method/README.md,L8-L12 状态头（DIGITAL_BODY_METHOD_CONTRACT_ONLY; CAD_URDF_SIMULATION_AUTHORIZED=false; SCIENTIFIC_GATE=false）; 交付物表（方法/合同/schema/示例实例 PARTIAL_WITH_EXPLICIT_UNKNOWNS）,98fed05581e940dd2b5772983b7f77d056e5df2a6f0c506c868adaa92882f312,2026-08-27,数字身体四层构建方法（几何+物理+任务语义+证据链）与示例实例存在,不证明 CAD/URDF/仿真已授权或实例未知量已关闭,CAD-SKELETON-G0 证据未补齐,Owner,no,yes,数字样机方法叙事支撑,方法合同级（非科学 Gate）,维持
embodied,digital_twin_maturity_ceiling,LIMITED,DT2_SCOPE_LIMITED_OFFLINE_REPLAY_CONFIRMED,10_research/00_project_architecture/digital_twin_plan.md,"L7-L13 当前裁决段; L21-L29 DT0-DT4 表 (DT3=BLOCKED, DT4=BLOCKED); 另见 10_research/research_questions/Q5_digital_twin.md L9 裁决 LIMITED_DT2_AND_BLOCKED_UPGRADE",64e88a4db0c6650c5d8ac76c6ab961c571fc3b6d3266dfeef476fd9c6ec8c67a,2026-08-27,当前最高允许数字孪生表述为受限 DT2 离线证据回放（冻结输入+Gate+哈希确定性重建证据解释）,不证明实时状态同步、在线校准、硬件双向闭环、HIL 或在轨孪生,DT2->DT3 七项升级门（统一时基/在线估计/同步误差 Gate 等）全部未满足,项目治理+Owner,no,yes,决定决赛演示叙事上限：只能称离线回放,DT2_SCOPE_LIMITED_OFFLINE_REPLAY,维持措辞；赛后另立 DT3 合同
embodied,ecomp05_minimal_perception_interface_readiness,PLANNED,CONTRACT_ASSETS_PRESENT_RUNTIME_ASSETS_ABSENT,20_engineering/config/competition_prototype/target_state_envelope.schema.json,pose.covariance_6x6_row_major/covariance_status/valid_until/perception_branch U0-U4（含 U3_PARTIAL_OBSERVATION_BOUNDED_GEOMETRY）/ood/envelope_quality fail-closed 规则; 另见 servicing_to_assembly_transition.md §4.2 失败语义表（过期->WAIT/ABORT）与 skill_contract.schema.json contractState 含 FAIL_CLOSED_HOLD,d0b436bdfe609e65b1cf9be93a1106f2709bb91a6f20139d8d7a7d912798cb8c,2026-08-27,E-COMP-05（审计自定义编号，仓内无此标识）所需字段的合同载体存在：位姿+6x6 协方差+有效期+OOD+失效 fail-closed+结构化技能词表,不证明运行时资产存在：无记录/合成位姿序列生成器、无遮挡注入、无估计器、无与 SAFE-00 的集成演示、无对应机器 Gate,序列源/遮挡注入/集成演示/Gate 全部缺失,Owner（范围决定）,partial,yes,若比赛标题保留「具身智能」则为 P1 决赛演示缺口,合同级（仅 schema+协议）,Owner 决定标题口径后定 P1/P3（见 blockers.csv BLK-E01）
embodied,embodied_agent_v1_prototype_contract,PLANNED,PROTOTYPE_CONTRACT_ONLY,10_research/space_embodied_robotics/space_embodied_agent_v1_contract.md,"L3-L10 状态头（SCIENTIFIC_GATE=false, EXECUTION_AUTHORITY=false）; §1.1 三项设计创新点（声明为设计而非已验证能力）; §4 六接口表; §10 COMP-PROT-02 APPROVED_WITH_SCOPE_LIMIT 但 IMPLEMENTATION_AUTHORITY=false",3d949b26caf8bd093dac84433cb4c2755b6258a3a03e445ce263d3456faf81aa,2026-08-27,物理约束具身决策框架的合同与接口词表已落盘（Level0 六技能/Level1 五原语/物理四值/SAFE 五值完全分离）,不证明 Agent、Physics Tool、SAFE 扩展、控制器或 VLA 实现存在,文档级验收执行记录仍为 PLANNED,Owner/治理,partial,yes,「具身智能」作为架构贡献的最强证据载体,设计创新点+合同落盘，非已验证系统能力,如需引用，先补做 prototype_acceptance 文档级验收记录
embodied,frame_tree_v1_no_camera,VERIFIED,NO_CAMERA_FRAME_IN_COMMITTED_GEOMETRY_SSOT,20_engineering/config/geometry/frame_tree_v1.yaml,全文 grep camera|cam|optical|视觉 零命中（2026-08-27 核实）,958bff23bf83434c773854fd0e78da3b09be4a3a213eb81a0741514750b3e55b,2026-08-27,已提交几何 SSOT（frame_tree_v1）不含任何相机参考系,不证明新版接口树（SYSTEM_FRAME_TREE）状态——其相机系亦为 HOLD,—,—,n/a,no,佐证 camera_frame_contract 行,无相机系（committed SSOT）,—
embodied,hil_chain_h0_h3,BLOCKED_EXTERNAL,NOT_STARTED_B601_MOTION_PROHIBITED,10_research/competition_convergence/competition_gate_check.json,"hardware_component_status: H0=NOT_STARTED_BLOCKED_BY_MISSING_HAG_E, H1=NOT_STARTED_BLOCKED_BY_H0, H2=NOT_STARTED_BLOCKED_BY_H1_AND_ESTIMATOR_GATE, B601_MOTION=PROHIBITED; stop_rules.start_hil=false; 另见 hardware_component_plan.md L47-L51（H3/HIL/VLA: NOT_AUTHORIZED）与 L19（HAG-E.yaml 不存在）；2026-08-27 核实 10_research/on_orbit_assembly/approvals/ 目录不存在",8b3cdbdaa09e9048262888f596bacc5a7ec543af55542256e8bce66de15a6200,2026-08-27,HIL 与 H0-H3 地面资格链完全未启动，B601 运动被禁止，无 H0/H1/H2 Gate JSON,不证明未来不可做；只证明当前零硬件证据,HAG-E 授权缺失+H0 PREMOTION+设备绑定+人使能,Owner,no,yes,决赛只能离线演示的直接依据,NOT_STARTED（非 PASS/REPEAT/BLOCKED 替身）,赛后按 H0->H3 顺序另立授权
embodied,isaac_mujoco_ros2_integration,PLANNED,DEFERRED_TOOL_EVALUATION_NO_INTEGRATION,10_research/space_embodied_robotics/physics_gated_agent_plan.md,§5 逐项裁决表「立即搭建 MuJoCo/PyBullet/ROS2/Isaac Sim -> DEFERRED_TOOL_EVALUATION」; 另见 PROJECT_CURRENT_STATUS.md EMBODIED_AI 行「无 Isaac/MuJoCo/ROS2/Basilisk 项目集成」,ecba24564e55ff227aaf785857dff8dd8f380a02322c8c4655b5cf7f550c5d10,2026-08-27,确认仓库无任何 Isaac/MuJoCo/ROS2/Basilisk 项目集成,不证明第三方仓库不存在于 80_third_party（其仅为参考入口）,工具选型由赛后科学问题决定,Owner,no,yes,防止过度声明,无集成,—
embodied,offline_physics_gated_demo,VERIFIED,COMPETITION_DEMO_READY_17_OF_17_OFFLINE_ONLY,10_research/competition_convergence/competition_gate_check.json,checks_passed=17/checks_total=17; final_verdict=COMPETITION_DEMO_READY; command_emitted=false; real_time_synchronization=false; offline_replay=true; stop_rules.start_hil=false/start_vla=false; scenario_actions A_low=EXECUTE/B_anchor=ABORT/C_transition=MODIFY,8b3cdbdaa09e9048262888f596bacc5a7ec543af55542256e8bce66de15a6200,2026-08-27,离线确定性三场景物理门控回放链（MISSION_INPUT->SIM10->SIM12->SAFE00->CTRL02->REPLAY）17/17 通过且字节级绑定,不证明实时/硬件/感知闭环；EXECUTE 仅解释性语义，无执行授权、无命令输出,无（本 Gate 内）；任何变更自动降级 REPEAT/BLOCKED,—,n/a,no,比赛交付核心（OFFLINE_PHYSICS_GATED_DEMO=GO 的机器依据）,离线解释性回放，EXECUTE≠执行授权,冻结不动
embodied,physics_agent_kb_entry_missing,UNKNOWN,REFERENCED_BUT_MISSING,AGENTS.md,L13 引用「10_research/knowledge_base/physics_agent/README.md」; .codex/agents/space-embodied-intelligence-research-agent.md Startup #3 同引用; 2026-08-27 find 10_research -iname '*physics_agent*' 零匹配,3d2269562678641108bcf68b8cda2a4e8359039b44c6d76cc0b668cde71abe84,2026-08-27,两处权威文本引用的 physics_agent 薄知识入口文件在仓库中不存在,不证明影响范围（其他导航入口可替代；physics_gated_agent_plan §5 显示该入口系 REJECTED_BY_ROOT_GOVERNANCE 后的替代方案但未落盘）,文件缺失或引用过期,治理,yes,no,低（导航完整性）,UNKNOWN（证据缺口）,补建薄索引 README 或修正两处引用
embodied,physics_gated_agent_planning_freeze,PLANNED,PLANNING_COMPLETE_NO_IMPLEMENTATION,10_research/space_embodied_robotics/physics_gated_agent_plan.md,L5-L8 裁决水印（PHYSICS_GATED_AGENT_PLANNING_COMPLETE_NO_IMPLEMENTATION / NO_NEW_EXECUTION_AUTHORITY）; §2 E/C/P/S 架构图; §5 逐项裁决表,ecba24564e55ff227aaf785857dff8dd8f380a02322c8c4655b5cf7f550c5d10,2026-08-27,候选—确定性物理—SAFE 扩展—外部授权的分层规划架构已冻结（2026-07-23 路线覆盖）,不证明状态信封正式合同、Physics Tool、SAFE 扩展、VLA 或执行链任一已实现,状态信封合同未冻结; Physics Tool 未实现; SAFE 扩展未授权,Owner,no,yes,具身智能架构叙事的最高依据,规划架构存在（PLANNING_ONLY）,赛后起草 B1 信封/B3 工具/B4 SAFE 扩展合同
embodied,physics_tool_contract_draft,PLANNED,DRAFT_NOT_IMPLEMENTED,10_research/vla/tool_contract_draft.yaml,L8 status: DRAFT_NOT_IMPLEMENTED; tools 五工具定义（query_feasibility/evaluate_capture/compare_strategy/check_resources/recommend_action）; provenance_block 强制三元组,b8f130d578b2a2a020871a497d43dd74c5eb7f47a45d4fa874d8e26b754cd19d,2026-08-27,typed tool 接口草案存在：fail-closed 错误语义、冻结 registry 哈希锚、词表枚举齐全,不证明工具服务已实跑或被任何运行链调用,无服务端实现、无 Gate、与 system_interface_plan.md 的旧冲突未收敛,Owner,no,yes,工具层设计依据（规划态）,草案（DRAFT）,不实施；仅作规划引用
embodied,prototype_json_schemas_5,PROVISIONAL,SCHEMAS_EXIST_DOCUMENT_ACCEPTANCE_PLANNED,20_engineering/config/competition_prototype/prototype_acceptance.yaml,artifacts.schemas 五 schema 列表; acceptance_rules CP01-A01..A20; evaluation_record.status=PLANNED; forbidden_claims 四条,8214139674a9076471f6fa62ef486e33f0d99d4388b6ab814a822dced6ca9969,2026-08-27,target_state_envelope/candidate_bundle/skill_contract/physics_tool_response/experience_memory 五个 Draft 2020-12 schema 存在且验收规则已定义,不证明验收已执行、不证明任何运行时实例存在,evaluation_record.status=PLANNED（验收未跑）,治理,yes,no,E-COMP-05 的合同资产底座,合同落盘（acceptance_kind=DOCUMENT_AND_SCHEMA_ONLY）,内部补跑文档级验收并落记录
embodied,q4_embodied_interface,PLANNED,PLANNED_NOT_IMPLEMENTED,10_research/research_questions/Q4_embodied_intelligence.md,L9 裁决; L27-L31 已有资产与当前缺失清单（自认缺：感知数据集合同/技能库/训练验证集/实时接口/HIL/硬件执行证据）,c38a6eb31dcaa24b55e074df1ce638646d2dd7c9488de76f5165fbde97deab2a,2026-08-27,感知→候选→物理筛选→SAFE→人工授权接口链已定义，缺失项已明示,不证明该链任一环节已实现,同缺失清单,Owner,no,yes,叙事边界声明,未来接口（PLANNED）,维持
embodied,sim13_current_system_handoff_intake,HOLD,PASS_SOURCE_FREEZE_ONLY__INTAKE_HOLD_INCOMPLETE,30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/current_system_handoff_intake_v1/results/CURRENT_SYSTEM_HANDOFF_INTAKE_SOURCE_FREEZE_GATE_V1.json,"overall_status=PASS_SOURCE_FREEZE_ONLY; current_intake_status=HOLD_INCOMPLETE; flags.interface_instantiated=false/current_system_bound=false; preserved_hard_negatives（e15=REPEAT_ANCF_CERTIFICATION, harness G12 FAIL 11/12, route_c_physical_registry 0/13 available）",23903c1af1a6f7382a18e0685ef6a6010926b8c812163900bc3843b7a44be5ce,2026-08-27,当前系统交接 intake 的合同/源冻结工具链与负控制完整（19/19、31/31、审计 21/21）,不证明当前系统绑定完成；MECH_RL_SYSTEM_INTERFACE_V2.yaml 仅为源冻结候选（interface_instantiated=false）,机械 Route-C 物理输入 0/13、harness G12、URDF 未发射,机械线+Owner,no,yes,embodied 链当前系统接口现状,INTAKE HOLD_INCOMPLETE,等 Route-C 物理注册表与 URDF 落地
embodied,sim13_v1_historical_bootstrap,SUPERSEDED,HISTORICAL_KINEMATIC_BOOTSTRAP_ONLY,30_simulation/sim_13_physics_gated_embodied_grasping/README.md,L3-L21 Current authority 段（V1 仅历史 bootstrap/regression；V2 source-only 硬锁 ABORT）; results/README.md L5（无 RL 训练结果）,e7fa21a26808f5c7eda31e59fa4f06e9c07c6aeb5e53c56427fd6071b9125ff9,2026-08-27,V1 环境接线/安全掩码/双锚点确定性执行曾通过，现仅作历史回归,不证明当前系统、生产机械/接触/RL 绑定权威；不得发布非 ABORT 生产动作,生产权威已被 M7 证据失效,—（终态）,n/a,no,边界声明（防止引用 V1 为现行能力）,历史回归用途,禁止引用为现行能力
embodied,sim13_v1_state_based_observation_no_perception,VERIFIED,ABSENT_CONFIRMED_STATE_BASED_ONLY,30_simulation/sim_13_physics_gated_embodied_grasping/config/sim13_bootstrap.json,observation_mode=state_based; action_mode=high_level_discrete_no_joint_torque; training_success_claimed=false; 另见 src/observation.py L24-L60（target 真值直读、flexible_modes=INTERFACE_ONLY_UNKNOWN、joint_limit_margin=UNKNOWN）,4624c5ba2a016a002531fcf6fb6efd661aa488d6c9420197789263d4b0e42b8d,2026-08-27,现行 embodied 环境观测=harness 状态真值直读，确认无相机、无位姿估计器、无协方差、无遮挡模型、无噪声模型,不证明未来不可加估计器；只证明当前代码内不存在,感知前端整体未建,Owner,no,yes,感知缺失的直接机器证据,无感知实现（state-based truth only）,E-COMP-05 需新建合成/记录位姿序列生成器
embodied,sim13_v2_backends_20of20_nc_registry,PENDING_REVIEW,CHILD_RESULT_NEWER__PARENT_GATE_NOT_REISSUED,30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/runtime_fail_closed_backends_v2/results/SIM13_20_OF_20_GATE_V1.json,gate_passed=true; nc_score=20/20; per_control_status NC01..NC20=PASS_NEGATIVE_CONTROL_DETECTED; review_status=PENDING_OWNER_REVIEW; next_stage_authorized=false; maximum_operational_state=ABORT_ONLY...; release_credit=false,4a813f2ee3b0585d63fa591415ab3b256f112d056ba89c879e02d7bcd068b6e4,2026-08-27,五个后端工作单完成后负控制注册表达 20/20（2026-08-25 10:56Z），属子模块新结果,不证明正式 V2 Gate 已重发：父 prebind gate（同日 11:09Z）与 AGENTS.md L39 仍记 15/20；不证明生产/接触/发布授权,父 Gate 未重发+Owner review 未完成,Owner,no,yes,高：存在被误引为「20/20 已完成」的升级风险,ABORT_ONLY_WITH_VALIDATED_FAIL_CLOSED_BACKENDS_20_OF_20_NC（且仍 PENDING_OWNER_REVIEW）,交 sim13 分片正式裁决；父 Gate 重发前引用须带 15/20 限定
embodied,sim13_v2_prebind_source_gate,LIMITED,SOURCE_ONLY_PREBIND_PASS_ABORT_LOCKED,30_simulation/sim_13_physics_gated_embodied_grasping/v2_system_rebind/results/SIM13_V2_PREBIND_SOURCE_GATE_V1.json,"prebind_source_implementation_passed=true; score 25/25; maximum_current_operational_state=ABORT_ONLY_WITH_SOURCE_ONLY_ANALYTIC_PREBIND_DIAGNOSTICS; formal_negative_controls 15/20, dependency_hold NC15/16/18/19/20; next_stage_authorized=false; owner_accepted=false",dbfff803a656f4ad74934f0c886bc258e219cdc6904647d2855f15d2c3916906,2026-08-27,V2 源级预绑定实现通过（解析 Unified R2 合同、8 个可动坐标、12 个 fail-closed gate、动量级自由漂浮后端）,不证明当前系统绑定、生产动力学、接触抓取或发布信用；source-only PASS≠current-system PASS,Unified R2 URDF 不可用、接口未实例化、Owner 未验收,Owner+机械线,no,yes,embodied 运行链最高实装证据（边界：gate 数值归 sim13 分片裁决）,ABORT_ONLY_WITH_SOURCE_ONLY_ANALYTIC_PREBIND_DIAGNOSTICS,等 V2 系统 URDF/接口实例/Owner 验收落地
embodied,sim13_v4_runtime_guard_diagnostic,LIMITED,PASS_SYNTHETIC_PREBIND_DIAGNOSTIC_ONLY,30_simulation/sim_13_physics_gated_embodied_grasping/v4_runtime_guard_diagnostic/results/SIM13_V4_RUNTIME_GUARD_DIAGNOSTIC_GATE_V1.json,diagnostic_gate_passed=true; scope=SYNTHETIC_PREBIND_DIAGNOSTIC_ONLY; score 25/25; diagnostic_negative_controls NC15/16/18/20=PASS_DIAGNOSTIC_LOGIC_ONLY; NC19=NOT_EXECUTED; formal_v2_negative_controls passed=15/declared=20 unchanged_by_v4=true,104d6d25d1c4f05b5447639d1d1ccbe464e622241ec23098e14ff44003d885e0,2026-08-27,capability/nonce 单次消费绑定、coordinator 一次性 opaque invocation、合成 6R+2P 动力学经唯一协调器、sim10 四工件 SHA 绑定+预 veto 的防护逻辑在合成夹具上可实现,不证明当前系统运行时、生产、真实接触、跨进程/重载持久性；formal NC 维持 HOLD,NC15-16/18-20 formal HOLD；NC19 缺权威窄相接触后端与发布几何,Owner+机械线,no,yes,typed tool/tool call/token 授权握手侧唯一实跑证据（仅合成诊断）,PASS_DIAGNOSTIC_LOGIC_ONLY（合成预绑定）,formal NC 维持 HOLD；不得累加为 19/20
embodied,vla_generalization_protocol,PLANNED,PROTOCOL_DRAFT_NO_TRAINING_NO_DATA,10_research/vla/vla_generalization_plan.md,L3 状态 PROTOCOL_DRAFT（未实现/未采数/未训练）; §2 V0-V3 四基线消融; §4 七组轴含 G-E 遮挡/G-F 延迟; §5 M1-M8 预注册; §8 阻塞表,169cb1f05b33fca907f2d338a7d48bff14e3bd1b3d479aaa1401c1669a3acece,2026-08-27,确定性候选器 vs VLA 的成组对照实验协议已预注册式设计（含遮挡、延迟、OOD 转速轴）,不证明任何 VLA 结果、基线结果或数据集存在,渲染/域随机化管线 NOT_STARTED; Physics Tool PLANNED; 外部参数 BLOCKED,Owner,no,yes,赛后研究方向；比赛期不可引用为结果,协议草案（无实验）,赛后另立任务合同
embodied,vla_literature_assets,VERIFIED,READING_CARDS_EXIST_ONLY,10_research/research_questions/Q4_embodied_intelligence.md,L29 阅读卡清单（spacemind2026/kawaharazuka2025vlareview/ma2024vlasurvey/kim2024openvla/rodriguez2024lmspacecraft/park2021speedplus/orsula2025srb/visualservoing2024survey）,c38a6eb31dcaa24b55e074df1ce638646d2dd7c9488de76f5165fbde97deab2a,2026-08-27,VLA/位姿估计/空间机器人文献阅读卡存在，可支撑差异化叙事,不证明复现、集成、数据集下载或任何实验结果,—,—,n/a,no,叙事支撑（baseline/工具层引用）,文献层,—
mech,ACCEPTED_B601_URDF,VERIFIED,CURRENT_HARDWARE_TRUTH UNCHANGED; modification FORBIDDEN; cad_mass_or_geometry_override_of_accepted_urdf FORBIDDEN,20_engineering/MECHANICAL_ENGINEERING_RELEASE_R2/05_ACCEPTED_B601_URDF_REF.yaml,"accepted_urdf (sha256 1BC2B748..., bytes 11321); e_hw_joint_limits_rad",6912f7d547b8cbbc98519a6702415ca9ea0baf25691faad4172326954b3e65d9,2026-08-27,accepted B601 URDF哈希与E_HW关节限位为硬件真值且禁改；CAD自动质量/几何覆盖被明文禁止,不含线束与整星集成态；非as-built计量,无,-,yes,no,高,硬件真值(仿真语义内),-
mech,CHECKPOINT_A_FULL_FLEX,SUPERSEDED,historical HOLD 6/12 preserved (E22 16/18 G11/G17 fail; e15 REPEAT); closure credited via TMG-5 Round4 V3+E23,20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/terminal_decision_pack/TERMINAL_DECISION_PACK_GATE_V1.json,"checkpoint_state.A_R2_FULL_FLEX (outcome HOLD, criteria 6/12)",0c9dc0353630a402745b3ce5235dc75a2fc51a65b189e2580a7fa5484a5f3325,2026-08-27,Checkpoint-A历史6/12冻结不可改；现行线由Round4 V3 17/17+E23 18/18交付并在TMG-5入账,不把E22/e15历史改写为PASS；e15 legacy线仍REPEAT,无(现行线已闭环至provisional),-,yes,no,中,历史HOLD + 现行PROVISIONAL PASS,-
mech,CHECKPOINT_B_ROUTE_C_C2,SUPERSEDED,"CHECKPOINT_B_REACHED__ROUTE_C_C2_ADMISSION_HOLD_13_OF_13_PHYSICAL_FIELDS_NULL__CAD_PROHIBITED__NO_RELEASE_CREDIT (2026-08-24, admission 2/8, never rerun; entry later via ODR-42/ODR-53 OWNER_DIRECTIVE_A1)",20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/ecr_b601_harness_rated_envelope/checkpoint_b/ROUTE_C_CHECKPOINT_B_GATE_V1.json,checkpoint_outcome=HOLD; admission.summary pass=2 fail=6; physical_registry value_non_null=0 status_HOLD=13,c9e7526d790e1fb7f5522a113edf41f5913207c15a68e12468fd9eba157349d1,2026-08-27,C2准入2/8 HOLD与13/13 null基线如实冻结；后续RC-2/RC-3经Owner指令A1放行,不证明C2准入曾8/8 PASS；终局V9F被拒使该准入无正向结果,无(流程被Owner指令替代且结果为负),Owner,yes,no,中,历史HOLD；不得引用为准入通过,-
mech,CHECKPOINT_C_TERMINAL_RELEASE,PLANNED,reached=false; candidate_generated=false; release_credit=false everywhere,20_engineering/F3R2_M7_MECHANICAL_FINAL_DESIGN_CLOSURE_V1/terminal_decision_pack/TERMINAL_DECISION_PACK_GATE_V1.json,checkpoint_state.C_TERMINAL_RELEASE,0c9dc0353630a402745b3ce5235dc75a2fc51a65b189e2580a7fa5484a5f3325,2026-08-27,终局Release从未到达、候选从未生成,-,全部上游阻断,-,-,-,高,不可声明任何Release,-
